delta_s,coverage_star,coverage_pi,coverage_pi_tuned,coverage_pi_sd,coverage_star_ci_low,coverage_star_ci_high,coverage_pi_ci_low,coverage_pi_ci_high,coverage_pi_tuned_ci_low,coverage_pi_tuned_ci_high,coverage_pi_sd_ci_low,coverage_pi_sd_ci_high,coverage_gap_pi,coverage_gap_pi_tuned,coverage_gap_pi_sd,coverage_gap,coverage_gap_tuned,coverage_gain_pi_tuned_vs_base,coverage_gain_pi_sd_vs_base,coverage_gain_tuned_vs_base
6.8,0.9941881798705064,0.5097593598712168,0.9545707420427778,0.962075210397358,0.9934187943136489,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529606548062924,0.9563350023081567,0.9605364392836429,0.9636379508303445,0.48442881999928966,0.03961743782772864,0.032112969473148456,0.48442881999928966,0.03961743782772864,0.444811382171561,0.4523158505261412,0.444811382171561
6.85,0.9941881798705064,0.5097593598712168,0.9545707420427778,0.962075210397358,0.9934187943136489,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529606548062924,0.9563350023081567,0.9605364392836429,0.9636379508303445,0.48442881999928966,0.03961743782772864,0.032112969473148456,0.48442881999928966,0.03961743782772864,0.444811382171561,0.4523158505261412,0.444811382171561
6.9,0.9941881798705064,0.5097593598712168,0.9545707420427778,0.962075210397358,0.9934187943136489,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529606548062924,0.9563350023081567,0.9605364392836429,0.9636379508303445,0.48442881999928966,0.03961743782772864,0.032112969473148456,0.48442881999928966,0.03961743782772864,0.444811382171561,0.4523158505261412,0.444811382171561
6.95,0.9941881798705064,0.5097593598712168,0.9545707420427778,0.962075210397358,0.9934187943136489,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529606548062924,0.9563350023081567,0.9605364392836429,0.9636379508303445,0.48442881999928966,0.03961743782772864,0.032112969473148456,0.48442881999928966,0.03961743782772864,0.444811382171561,0.4523158505261412,0.444811382171561
7.0,0.9941881798705064,0.5097593598712168,0.9545707420427778,0.962075210397358,0.9934187943136489,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529606548062924,0.9563350023081567,0.9605364392836429,0.9636379508303445,0.48442881999928966,0.03961743782772864,0.032112969473148456,0.48442881999928966,0.03961743782772864,0.444811382171561,0.4523158505261412,0.444811382171561
7.05,0.9941881798705064,0.5097593598712168,0.9545707420427778,0.962075210397358,0.9934187943136489,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529606548062924,0.9563350023081567,0.9605364392836429,0.9636379508303445,0.48442881999928966,0.03961743782772864,0.032112969473148456,0.48442881999928966,0.03961743782772864,0.444811382171561,0.4523158505261412,0.444811382171561
7.1,0.9941881798705064,0.5097593598712168,0.9545707420427778,0.962075210397358,0.9934187943136489,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529606548062924,0.9563350023081567,0.9605364392836429,0.9636379508303445,0.48442881999928966,0.03961743782772864,0.032112969473148456,0.48442881999928966,0.03961743782772864,0.444811382171561,0.4523158505261412,0.444811382171561
7.15,0.9941881798705064,0.5097593598712168,0.9545707420427778,0.962075210397358,0.9934187943136489,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529606548062924,0.9563350023081567,0.9605364392836429,0.9636379508303445,0.48442881999928966,0.03961743782772864,0.032112969473148456,0.48442881999928966,0.03961743782772864,0.444811382171561,0.4523158505261412,0.444811382171561
7.2,0.9941881798705064,0.5097593598712168,0.9545707420427778,0.962075210397358,0.9934187943136489,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529606548062924,0.9563350023081567,0.9605364392836429,0.9636379508303445,0.48442881999928966,0.03961743782772864,0.032112969473148456,0.48442881999928966,0.03961743782772864,0.444811382171561,0.4523158505261412,0.444811382171561
7.25,0.9941881798705064,0.5097593598712168,0.9545707420427778,0.962075210397358,0.9934187943136489,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529606548062924,0.9563350023081567,0.9605364392836429,0.9636379508303445,0.48442881999928966,0.03961743782772864,0.032112969473148456,0.48442881999928966,0.03961743782772864,0.444811382171561,0.4523158505261412,0.444811382171561
7.3,0.9941881798705064,0.5097593598712168,0.9545707420427778,0.962075210397358,0.9934187943136489,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529606548062924,0.9563350023081567,0.9605364392836429,0.9636379508303445,0.48442881999928966,0.03961743782772864,0.032112969473148456,0.48442881999928966,0.03961743782772864,0.444811382171561,0.4523158505261412,0.444811382171561
7.35,0.9941881798705064,0.5097593598712168,0.9545707420427778,0.962075210397358,0.9934187943136489,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529606548062924,0.9563350023081567,0.9605364392836429,0.9636379508303445,0.48442881999928966,0.03961743782772864,0.032112969473148456,0.48442881999928966,0.03961743782772864,0.444811382171561,0.4523158505261412,0.444811382171561
7.4,0.9941881798705064,0.5097593598712168,0.9545707420427778,0.962075210397358,0.9934187943136489,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529606548062924,0.9563350023081567,0.9605364392836429,0.9636379508303445,0.48442881999928966,0.03961743782772864,0.032112969473148456,0.48442881999928966,0.03961743782772864,0.444811382171561,0.4523158505261412,0.444811382171561
7.45,0.9941881798705064,0.5097593598712168,0.9545707420427778,0.962075210397358,0.9934187943136489,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529606548062924,0.9563350023081567,0.9605364392836429,0.9636379508303445,0.48442881999928966,0.03961743782772864,0.032112969473148456,0.48442881999928966,0.03961743782772864,0.444811382171561,0.4523158505261412,0.444811382171561
7.5,0.9941881798705064,0.5097593598712168,0.9545707420427778,0.962075210397358,0.9934187943136489,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529606548062924,0.9563350023081567,0.9605364392836429,0.9636379508303445,0.48442881999928966,0.03961743782772864,0.032112969473148456,0.48442881999928966,0.03961743782772864,0.444811382171561,0.4523158505261412,0.444811382171561
7.55,0.9941881798705064,0.5097593598712168,0.9545707420427778,0.962075210397358,0.9934187943136489,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529606548062924,0.9563350023081567,0.9605364392836429,0.9636379508303445,0.48442881999928966,0.03961743782772864,0.032112969473148456,0.48442881999928966,0.03961743782772864,0.444811382171561,0.4523158505261412,0.444811382171561
7.6,0.9941881798705064,0.5097593598712168,0.9545707420427778,0.962075210397358,0.9934187943136489,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529606548062924,0.9563350023081567,0.9605364392836429,0.9636379508303445,0.48442881999928966,0.03961743782772864,0.032112969473148456,0.48442881999928966,0.03961743782772864,0.444811382171561,0.4523158505261412,0.444811382171561
7.65,0.9941881798705064,0.5097593598712168,0.9545707420427778,0.962075210397358,0.9934187943136489,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529606548062924,0.9563350023081567,0.9605364392836429,0.9636379508303445,0.48442881999928966,0.03961743782772864,0.032112969473148456,0.48442881999928966,0.03961743782772864,0.444811382171561,0.4523158505261412,0.444811382171561
7.7,0.9941881798705064,0.5097593598712168,0.9545707420427778,0.962075210397358,0.9934187943136489,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529606548062924,0.9563350023081567,0.9605364392836429,0.9636379508303445,0.48442881999928966,0.03961743782772864,0.032112969473148456,0.48442881999928966,0.03961743782772864,0.444811382171561,0.4523158505261412,0.444811382171561
7.75,0.9941881798705064,0.5097593598712168,0.9545707420427778,0.962075210397358,0.9934187943136489,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529606548062924,0.9563350023081567,0.9605364392836429,0.9636379508303445,0.48442881999928966,0.03961743782772864,0.032112969473148456,0.48442881999928966,0.03961743782772864,0.444811382171561,0.4523158505261412,0.444811382171561
7.8,0.9941881798705064,0.5097593598712168,0.9545707420427778,0.962075210397358,0.9934187943136489,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529606548062924,0.9563350023081567,0.9605364392836429,0.9636379508303445,0.48442881999928966,0.03961743782772864,0.032112969473148456,0.48442881999928966,0.03961743782772864,0.444811382171561,0.4523158505261412,0.444811382171561
7.85,0.9941881798705064,0.5097593598712168,0.9545707420427778,0.962075210397358,0.9934187943136489,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529606548062924,0.9563350023081567,0.9605364392836429,0.9636379508303445,0.48442881999928966,0.03961743782772864,0.032112969473148456,0.48442881999928966,0.03961743782772864,0.444811382171561,0.4523158505261412,0.444811382171561
7.9,0.9941881798705064,0.5097593598712168,0.9545707420427778,0.962075210397358,0.9934187943136489,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529606548062924,0.9563350023081567,0.9605364392836429,0.9636379508303445,0.48442881999928966,0.03961743782772864,0.032112969473148456,0.48442881999928966,0.03961743782772864,0.444811382171561,0.4523158505261412,0.444811382171561
7.95,0.9941881798705064,0.5097593598712168,0.9545707420427778,0.962075210397358,0.9934187943136489,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529606548062924,0.9563350023081567,0.9605364392836429,0.9636379508303445,0.48442881999928966,0.03961743782772864,0.032112969473148456,0.48442881999928966,0.03961743782772864,0.444811382171561,0.4523158505261412,0.444811382171561
8.0,0.9941881798705064,0.5097593598712168,0.9545707420427778,0.962075210397358,0.9934187943136489,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529606548062924,0.9563350023081567,0.9605364392836429,0.9636379508303445,0.48442881999928966,0.03961743782772864,0.032112969473148456,0.48442881999928966,0.03961743782772864,0.444811382171561,0.4523158505261412,0.444811382171561
