delta_s,coverage_star,coverage_pi,coverage_pi_tuned,coverage_pi_sd,coverage_star_ci_low,coverage_star_ci_high,coverage_pi_ci_low,coverage_pi_ci_high,coverage_pi_tuned_ci_low,coverage_pi_tuned_ci_high,coverage_pi_sd_ci_low,coverage_pi_sd_ci_high,coverage_gap_pi,coverage_gap_pi_tuned,coverage_gap_pi_sd,coverage_gap,coverage_gap_tuned,coverage_gain_pi_tuned_vs_base,coverage_gain_pi_sd_vs_base,coverage_gain_tuned_vs_base
1.95,0.9185530613399869,0.44853928467426724,0.8728700112735265,0.8887862408774406,0.9133549944668752,0.9228855521909758,0.44402513530811544,0.45360408911027794,0.8674139645410124,0.8775846942667709,0.8833932747263398,0.8932491193056297,0.4700137766657197,0.04568305006646045,0.029766820462546306,0.4700137766657197,0.04568305006646045,0.42433072659925924,0.4402469562031734,0.42433072659925924
2.0,0.9262597322425585,0.4503264861559195,0.879169646363621,0.8947347326836073,0.9214534305672601,0.9305163871565165,0.44577628059762064,0.45544746440598044,0.8735286305820051,0.8839921267233682,0.8894962960594176,0.8992653456785653,0.475933246086639,0.04709008587893748,0.03152499955895127,0.475933246086639,0.04709008587893748,0.4288431602077015,0.44440824652768773,0.4288431602077015
2.05,0.9341508034855092,0.45188387483756054,0.8857554373215999,0.9008712233602407,0.9294306796492305,0.9384350971966444,0.44737713695584697,0.4569769869516741,0.8802553134123935,0.8904664337925364,0.8959275610619974,0.9056004540123478,0.4822669286479486,0.04839536616390927,0.03327958012526844,0.4822669286479486,0.04839536616390927,0.43387156248403935,0.4489873485226802,0.43387156248403935
2.1,0.9397724316393288,0.4526339010852833,0.8899977284482906,0.904907989347096,0.9352054862334575,0.9440648726569124,0.44801293989269136,0.45774706958213307,0.8846837415199588,0.8948574615136636,0.8999385620802353,0.9094360103191567,0.4871385305540455,0.04977470319103816,0.034864442292232734,0.4871385305540455,0.04977470319103816,0.43736382736300733,0.45227408826181276,0.43736382736300733
2.15,0.9460387621758433,0.45353683037259024,0.8949122238853493,0.9095327688895125,0.9416453216006822,0.9501858055518214,0.4489545114227458,0.45867343516941284,0.8898971550957033,0.8994904796968007,0.9050428887204092,0.9139566257400923,0.492501931803253,0.05112653829049396,0.03650599328633075,0.492501931803253,0.05112653829049396,0.44137539351275906,0.4559959385169223,0.44137539351275906
2.2,0.9503820538970967,0.45437855924776954,0.8984486966722167,0.9126045309484357,0.9460393777336894,0.9545458103105864,0.44979818670018124,0.4594043330536599,0.8934259409351405,0.9032611463377622,0.9077665231447356,0.9170581576948463,0.4960034946493272,0.05193335722488002,0.03777752294866099,0.4960034946493272,0.05193335722488002,0.4440701374244472,0.4582259717006662,0.4440701374244472
2.25,0.9547387228178459,0.4552319580787242,0.9017396124200527,0.914983495107563,0.950573329189547,0.9589236338536329,0.4506763291150972,0.46027040893872545,0.8967422945358997,0.9065439203700394,0.9103827358334954,0.9194534543424714,0.4995067647391217,0.05299911039779315,0.03975522771028284,0.4995067647391217,0.05299911039779315,0.44650765434132855,0.45975153702883886,0.44650765434132855
2.3,0.9575646630454667,0.4559192499952752,0.9033241952639235,0.9164739450073427,0.9533579519928355,0.9618021412027409,0.4512913173076069,0.4609943879383982,0.8984604051245589,0.9082184493111454,0.9116539165459343,0.9210538494706371,0.5016454130501915,0.05424046778154323,0.04109071803812403,0.5016454130501915,0.05424046778154323,0.44740494526864827,0.46055469501206747,0.44740494526864827
2.35,0.9603013111108855,0.4567414857160773,0.9053717824473282,0.9180395895723695,0.9559460179082304,0.9644704165415505,0.4521552432513694,0.4617200893389871,0.9007477136605372,0.9101871893052161,0.9130492452872893,0.9227280451305069,0.5035598253948081,0.05492952866355727,0.04226172153851593,0.5035598253948081,0.05492952866355727,0.4486302967312509,0.4612981038562922,0.4486302967312509
2.4,0.9626745844325694,0.45763887208647425,0.9065677339761259,0.9192449586777819,0.9583222424779889,0.9666618980426815,0.452973437770131,0.46258888492536093,0.902044036799152,0.9113178499919693,0.9144365829205363,0.9236619197356556,0.5050357123460951,0.05610685045644348,0.04342962575478748,0.5050357123460951,0.05610685045644348,0.44892886188965164,0.46160608659130764,0.44892886188965164
2.45,0.9648882928147094,0.45857236656061184,0.9077617556650116,0.9204674815705778,0.9605157942722699,0.9687561684812354,0.4538251642976729,0.4634168821938839,0.9030038723282339,0.9124680973997602,0.9155365083749174,0.9247758724686603,0.5063159262540976,0.05712653714969784,0.044420811244131664,0.5063159262540976,0.05712653714969784,0.44918938910439976,0.46189511500996594,0.44918938910439976
2.5,0.9663550527126531,0.4597932852399663,0.9084220800170762,0.9211216038197546,0.9621428932809937,0.9699246951599774,0.45510765176106366,0.4648033048292811,0.9037120426363826,0.9130187381579594,0.9162393629224832,0.9253944258072909,0.5065617674726868,0.057932972695576845,0.04523344889289849,0.5065617674726868,0.057932972695576845,0.44862879477710993,0.4613283185797883,0.44862879477710993
2.55,0.9682500397154246,0.4605115532329785,0.9092882867592714,0.9216982286988227,0.9640429874067827,0.9718578342335548,0.45584886893873766,0.4654484037486098,0.9045578124242002,0.9139332689261475,0.9168720195697844,0.9259889844713934,0.5077384864824461,0.058961752956153135,0.046551811016601885,0.5077384864824461,0.058961752956153135,0.44877673352629294,0.4611866754658442,0.44877673352629294
2.6,0.9695524389074563,0.4605504690135984,0.9096483722402459,0.9222825310879521,0.9655985401182872,0.9732034402578611,0.4558883429278593,0.46548919409079165,0.9048897106416024,0.9143012373199584,0.9175837170343736,0.9265897524258627,0.5090019698938579,0.05990406666721049,0.04726990781950424,0.5090019698938579,0.05990406666721049,0.44909790322664744,0.4617320620743537,0.44909790322664744
2.65,0.9707045035728674,0.46057653796287334,0.9101063147803696,0.9227220878787917,0.966650686006416,0.9743222567054164,0.45593262299475845,0.4655407314586614,0.9054609358634564,0.9147970860265254,0.9182022337169639,0.9270418223671929,0.5101279656099941,0.06059818879249779,0.047982415694075686,0.5101279656099941,0.06059818879249779,0.4495297768174963,0.4621455499159184,0.4495297768174963
2.7,0.9713447361403343,0.46057653796287334,0.9104320197773472,0.9230933198967698,0.9672481651715938,0.974868479979294,0.45593262299475845,0.4655407314586614,0.9057007744079909,0.9151219946765828,0.9185477199133626,0.9273387255052579,0.510768198177461,0.06091271636298712,0.04825141624356455,0.510768198177461,0.06091271636298712,0.4498554818144739,0.46251678193389645,0.4498554818144739
2.75,0.9719640594893684,0.46058175175272836,0.9108208487903722,0.9233567671236909,0.9679625627779249,0.975357373275914,0.4559379684060202,0.4655560752707921,0.9060555077295862,0.9154775692909386,0.9187201397386552,0.9275180536451094,0.51138230773664,0.0611432106989962,0.04860729236567751,0.51138230773664,0.0611432106989962,0.4502390970376438,0.4627750153709625,0.4502390970376438
2.8,0.9724030277371002,0.46058175175272836,0.9110456795995534,0.9235069895073235,0.9683745289309441,0.9758416186771718,0.4559379684060202,0.4655560752707921,0.9062686679879999,0.9156610643127191,0.9188577991407366,0.9275982838783122,0.5118212759843719,0.061357348137546786,0.04889603822977673,0.5118212759843719,0.061357348137546786,0.45046392784682504,0.4629252377545951,0.45046392784682504
2.85,0.9729076070832886,0.4605921793324383,0.9111215970886782,0.923646526262748,0.9688771155601151,0.9763044403238256,0.4559404377834531,0.4655563361557484,0.9063757716027632,0.9158046140244347,0.9189975107778009,0.9278143374245551,0.5123154277508504,0.06178600999461037,0.04926108082054059,0.5123154277508504,0.06178600999461037,0.45052941775623995,0.4630543469303097,0.45052941775623995
2.9,0.9732340395372611,0.4605973931222933,0.911296006672565,0.9238041696734509,0.9690501030306766,0.9766036708610067,0.45594852966483823,0.4655563361557484,0.9065272109216008,0.9160290082597251,0.9191542073461613,0.9279773255047736,0.5126366464149678,0.06193803286469601,0.04942986986381015,0.5126366464149678,0.06193803286469601,0.45069861355027174,0.4632067765511576,0.45069861355027174
2.95,0.9734501046729864,0.46061303449185825,0.9114279246251373,0.9238998943995312,0.9692580089157471,0.9767927696187455,0.45596417720750676,0.46557207129531347,0.9065895657739457,0.9161446008735259,0.9192734290554431,0.9280224283038868,0.5128370701811282,0.062022180047849096,0.049550210273455186,0.5128370701811282,0.062022180047849096,0.4508148901332791,0.463286859907673,0.4508148901332791
3.0,0.9737064642146387,0.46061303449185825,0.9115192479237875,0.9238998943995312,0.9696433461757017,0.9770848684409392,0.45596417720750676,0.46557207129531347,0.9067180428327821,0.9161460914881719,0.9192734290554431,0.9280224283038868,0.5130934297227805,0.06218721629085122,0.04980656981510745,0.5130934297227805,0.06218721629085122,0.4509062134319292,0.463286859907673,0.4509062134319292
