delta_s,coverage_star,coverage_pi,coverage_pi_tuned,coverage_pi_sd,coverage_rss_longitudinal,coverage_star_ci_low,coverage_star_ci_high,coverage_pi_ci_low,coverage_pi_ci_high,coverage_pi_tuned_ci_low,coverage_pi_tuned_ci_high,coverage_pi_sd_ci_low,coverage_pi_sd_ci_high,coverage_rss_longitudinal_ci_low,coverage_rss_longitudinal_ci_high,coverage_gap_pi,coverage_gap_pi_tuned,coverage_gap_pi_sd,coverage_gap_rss_longitudinal,coverage_gap,coverage_gap_tuned,coverage_gain_pi_tuned_vs_base,coverage_gain_pi_sd_vs_base,coverage_gain_rss_longitudinal_vs_base,coverage_gain_tuned_vs_base
2.05,0.9831113909151871,0.4845598332124395,0.9381982746429073,0.9553742911756785,0.9454747013015448,0.9823221609390465,0.9837731123489396,0.4822463173069464,0.4871110305153716,0.9370801228096584,0.9393760749266651,0.9543477219538229,0.9563642501630919,0.944245578259223,0.946484276987787,0.49855155770274756,0.044913116272279785,0.027737099739508553,0.037636689613642305,0.49855155770274756,0.044913116272279785,0.4536384414304678,0.470814457963239,0.46091486808910526,0.4536384414304678
2.1,0.9847902153731046,0.4857778933490265,0.939858851008891,0.9564600526457449,0.9467657538058672,0.9839964233739805,0.9854247927701056,0.48347749325961087,0.4882882605462564,0.9387913376307586,0.9410632250765275,0.955483209474409,0.9574456777113239,0.9455061792601307,0.9478334952851489,0.49901232202407814,0.04493136436421363,0.028330162727359776,0.03802446156723738,0.49901232202407814,0.04493136436421363,0.4540809576598645,0.47068215929671836,0.46098786045684076,0.4540809576598645
2.15,0.9866378346814108,0.487233178680754,0.9415057413059243,0.9576051204145962,0.9481662948617932,0.9859214830224311,0.9872080875543447,0.48493768276604554,0.48980661584573043,0.9404057235140347,0.9426692852678589,0.9566150473766084,0.9584999612228043,0.9469436727022227,0.9491709663733282,0.49940465600065675,0.045132093375486404,0.02903271426681453,0.038471539819617595,0.49940465600065675,0.045132093375486404,0.45427256262517035,0.4703719417338422,0.46093311618103916,0.45427256262517035
2.2,0.9878923910018654,0.4884466767943575,0.9427329254884782,0.9584080364596873,0.9490832614814709,0.9872391093106324,0.9884354998380478,0.486165551252047,0.4910198858581848,0.9416772733701029,0.9439011455239708,0.9574755589618656,0.9593028772678953,0.9479193753678128,0.9501143927263102,0.49944571420750794,0.04515946551338723,0.029484354542178126,0.0388091295203945,0.49944571420750794,0.04515946551338723,0.4542862486941207,0.4699613596653298,0.46063658468711344,0.4542862486941207
2.25,0.9892016915981219,0.48973772929868004,0.9438050008895941,0.9590786538382576,0.9500321622620331,0.9885399701643692,0.9897502748618844,0.48739741150815896,0.49227478433036326,0.9427372594103125,0.9448877970447211,0.9581478870990549,0.959981934388985,0.9488727241207837,0.9510678555298557,0.49946396229944184,0.04539669070852781,0.030123037759864246,0.03916952933608875,0.49946396229944184,0.04539669070852781,0.45406727159091403,0.4693409245395776,0.4602944329633531,0.45406727159091403
2.3,0.990063913941998,0.4908919211134984,0.9444528081532471,0.959507483998704,0.950689093571653,0.9894745005725335,0.9905895730402686,0.48864238758034845,0.4934017180578554,0.9433531325130812,0.9455302439313685,0.958589719025004,0.9604065446781717,0.9495301116327021,0.951702090775133,0.4991719928284996,0.04561110578875094,0.030556429943293995,0.03937482037034501,0.4991719928284996,0.04561110578875094,0.4535608870397487,0.4686155628852056,0.4597971724581546,0.4535608870397487
2.35,0.9909398223548246,0.4924293228589284,0.9451599217156852,0.9599545622510842,0.9513688349961903,0.9903282831738902,0.9914827030898578,0.4901112449304518,0.4949894161066782,0.9440646940479283,0.9462602816592985,0.9590191194383233,0.9608171267466842,0.9502456649376596,0.9523238945077802,0.4985104994958962,0.04577990063913939,0.030985260103740364,0.03957098735863429,0.4985104994958962,0.04577990063913939,0.4527305988567568,0.46752523939215584,0.4589395121372619,0.4527305988567568
2.4,0.9915693815265437,0.4939302284204906,0.9456115619910489,0.9602647798139603,0.9518478474094548,0.9910253602857647,0.9921123763121514,0.49170852322753983,0.4965311517739424,0.9445385741853364,0.9466980077645628,0.9593293370011994,0.9611544883463119,0.9507071135624378,0.9528152243831001,0.4976391531060531,0.045957819535494826,0.031304601712583424,0.0397215341170889,0.4976391531060531,0.045957819535494826,0.4516813335705583,0.4663345513934697,0.4579176189889642,0.4516813335705583
2.45,0.9921898166522959,0.4958554021195157,0.9460632022664126,0.9605795593998199,0.9523314218457029,0.9916606219862132,0.9927012194287431,0.49352820014507215,0.4983940538592431,0.9450210081158384,0.9471535257594624,0.9596305445686832,0.9614563802172431,0.9512178320354374,0.953285568952696,0.4963344145327802,0.04612661438588328,0.031610257252476015,0.039858394806593034,0.4963344145327802,0.04612661438588328,0.45020780014689693,0.4647241572803042,0.4564760197261872,0.45020780014689693
2.5,0.9925639025369406,0.49819115788705326,0.9463141135305035,0.9607209821123075,0.9526005812017277,0.9920389277421177,0.9930520389961721,0.49584091769654315,0.50076037518077,0.9452737441891228,0.9473417092075306,0.9597671771570382,0.9615971186262833,0.951477639244346,0.9535724061477817,0.49437274464988734,0.04624978900643706,0.0318429204246331,0.039963321335212854,0.49437274464988734,0.04624978900643706,0.4481229556434503,0.46252982422525424,0.4544094233146745,0.4481229556434503
2.55,0.9929653605594861,0.49946396229944184,0.9466243310933796,0.9608578428018116,0.9528925506726699,0.9924679860037131,0.9934352489267837,0.49719025004447953,0.5020191513724844,0.9456069999680654,0.9476698327106168,0.9599177239154927,0.9617522274077214,0.9517566069497855,0.9538462415773648,0.4935013982600443,0.04634102946610652,0.03210751775767451,0.040072809886816274,0.4935013982600443,0.04634102946610652,0.4471603687939378,0.4613938805023698,0.453428588373228,0.4471603687939378
2.6,0.9932573300304283,0.4995597647820948,0.9468068120127185,0.9609627693304315,0.9530887176609592,0.9927553934516719,0.9937182084023335,0.49727727063288923,0.50211004968043,0.9457844626621225,0.9478171860529829,0.9600401001820243,0.961856925835192,0.9519477557127929,0.9540606566575879,0.49369756524833347,0.04645051801770972,0.03229456069999681,0.040168612369469114,0.49369756524833347,0.04645051801770972,0.44724704723062375,0.46140300454833666,0.45352895287886436,0.44724704723062375
2.65,0.993476307133635,0.4996236331038634,0.94696648281714,0.9610403237211506,0.9532529504883642,0.99298360865142,0.9939189374136063,0.4973321289592655,0.5021789362274806,0.9459532575125109,0.947989972673482,0.9601049949589643,0.9619347083270602,0.9521032066459547,0.9542110893654678,0.4938526740297716,0.046509824316494974,0.03243598341248444,0.04022335664527077,0.4938526740297716,0.046509824316494974,0.44734284971327665,0.4614166906172872,0.45362931738450085,0.44734284971327665
2.7,0.99364053996104,0.49964644321878077,0.9471444017134955,0.9611133160888861,0.9533943732008519,0.993156395271919,0.9940876182134202,0.4973507192029231,0.5021882883745966,0.9461220523628994,0.9481717692893733,0.9601684070784345,0.9620082709476686,0.9522624212480779,0.9543205779170711,0.4939940967422592,0.046496138247544505,0.0325272238721539,0.04024616676018811,0.4939940967422592,0.046496138247544505,0.4474979584947147,0.4614668728701053,0.4537479299820711,0.4474979584947147
2.75,0.9938412689723127,0.4996646913107146,0.9473360066788012,0.9611817464336382,0.9535586060282568,0.9933574664349155,0.9942794512798752,0.497373415267266,0.5022153183607737,0.946309323406371,0.9483811661443147,0.9602507515932862,0.9620676912970283,0.9524403401444332,0.9544756866985091,0.4941765776615981,0.046505262293511485,0.032659522538674546,0.040282662944055914,0.4941765776615981,0.046505262293511485,0.44767131536808663,0.46151705512292357,0.4538939147175422,0.44767131536808663
2.8,0.9939279474089987,0.49967837737966503,0.9474409332074212,0.9612228046404894,0.9536544085109097,0.9934350208256345,0.9943662437671357,0.4973778632396748,0.5022244424067407,0.9464186979073997,0.9485085606361281,0.9602872477771539,0.9620999676096365,0.9525183507374507,0.9545944133466541,0.4942495700293337,0.046487014201577526,0.03270514276850933,0.040273538898089045,0.4942495700293337,0.046487014201577526,0.44776255582775615,0.46154442726082434,0.45397603113124463,0.44776255582775615
