delta_s,coverage_star,coverage_pi,coverage_pi_tuned,coverage_pi_sd,coverage_rss_longitudinal,coverage_star_ci_low,coverage_star_ci_high,coverage_pi_ci_low,coverage_pi_ci_high,coverage_pi_tuned_ci_low,coverage_pi_tuned_ci_high,coverage_pi_sd_ci_low,coverage_pi_sd_ci_high,coverage_rss_longitudinal_ci_low,coverage_rss_longitudinal_ci_high,coverage_gap_pi,coverage_gap_pi_tuned,coverage_gap_pi_sd,coverage_gap_rss_longitudinal,coverage_gap,coverage_gap_tuned,coverage_gain_pi_tuned_vs_base,coverage_gain_pi_sd_vs_base,coverage_gain_rss_longitudinal_vs_base,coverage_gain_tuned_vs_base
0.5,0.03294726254295255,0.004355770490357083,0.02609849264354896,0.03254268746700051,0.03256700269015663,0.03227071326667364,0.03367855712047231,0.0041487060809879215,0.004568555365779331,0.025505819749298008,0.026753992425816598,0.031846593448310444,0.03331298118291828,0.031860139075445125,0.03333961291890161,0.028591492052595466,0.006848769899403587,0.00040457507595204056,0.00038025985279591806,0.028591492052595466,0.006848769899403587,0.02174272215319188,0.028186916976643425,0.028211232199799548,0.02174272215319188
0.55,0.05506034092714938,0.010388138918781872,0.046446194263040766,0.05450377827861488,0.05449684772703897,0.05413938228569665,0.05616199066684236,0.010040860628411483,0.010728950419972388,0.04560749147280195,0.04735123812816898,0.05352889547544506,0.05561823050929609,0.0535566048005128,0.05560195738286555,0.04467220200836751,0.008614146664108611,0.0005565626485345004,0.0005634932001104057,0.04467220200836751,0.008614146664108611,0.03605805534425889,0.04411563935983301,0.0441087088082571,0.03605805534425889
0.6,0.07730891915245151,0.018333004425054984,0.06735120901200337,0.07659898831078976,0.07656973439248443,0.0760915829690099,0.07866198639916036,0.01780549854948494,0.01888558293842807,0.06628950157612398,0.06853669387706743,0.07541473180873222,0.0779833102418735,0.07538768975076636,0.07791263926629818,0.05897591472739653,0.009957710140448148,0.0007099308416617517,0.0007391847599670792,0.05897591472739653,0.009957710140448148,0.04901820458694838,0.05826598388573478,0.05823672996742945,0.04901820458694838
0.65,0.10779952320531683,0.0305203551417934,0.09630409367533864,0.10675474007031585,0.10667205260699147,0.10626623848825491,0.1095875371021418,0.029828120490282006,0.03126413611406644,0.09490524051771371,0.09783941653943007,0.10519065077362268,0.10850848315288752,0.10512579420518925,0.10845564563026863,0.07727916806352343,0.011495429529978188,0.0010447831350009762,0.001127470598325353,0.07727916806352343,0.011495429529978188,0.06578373853354524,0.07623438492852246,0.07615169746519808,0.06578373853354524
0.7,0.13641233376265235,0.04277628461921026,0.12349732351598719,0.13497206221721472,0.13483106482256943,0.13460994108319024,0.13830767711400602,0.04199813283653322,0.0435857287951353,0.12193590271341544,0.12514965989705618,0.13320211501440082,0.13685339709244068,0.133113545917143,0.13674147936407569,0.09363604914344209,0.012915010246665165,0.0014402715454376325,0.001581268940082925,0.09363604914344209,0.012915010246665165,0.08072103889677693,0.09219577759800446,0.09205478020335917,0.08072103889677693
0.75,0.171924284902719,0.058427433597164714,0.15739635384480788,0.16992758043594505,0.16967567679566692,0.1696288317294715,0.17411925333040704,0.05746354262253315,0.059488507714665254,0.15526065806412334,0.15940463674778702,0.16767577064089612,0.1720765856843227,0.16740461631736095,0.17186573803256172,0.11349685130555429,0.014527931057911114,0.001996704466773941,0.0022486081070520747,0.11349685130555429,0.014527931057911114,0.09896892024764317,0.11150014683878035,0.11124824319850221,0.09896892024764317
0.8,0.20182076981988198,0.07181820653771318,0.18579948611147312,0.19920251595286098,0.1988474456390815,0.19938130156442507,0.20426420126743042,0.0706734102494327,0.07305417078319822,0.18350769211432408,0.18809561832071947,0.1967514925923862,0.2016857274007166,0.19638151615787933,0.2013308713309738,0.1300025632821688,0.016021283708408857,0.0026182538670209976,0.002973324180800485,0.1300025632821688,0.016021283708408857,0.11398127957375995,0.1273843094151478,0.12702923910136832,0.11398127957375995
0.85,0.24029613258305932,0.08985843985580241,0.22250434198928193,0.23683590864854262,0.23654622519810026,0.23763286706370793,0.24297295291328913,0.08856186044423438,0.09134668847591211,0.22000813808912706,0.224960570392745,0.23434231231696465,0.23944865610645139,0.23403744741030152,0.23915876103054157,0.1504376927272569,0.01779179059377739,0.0034602239345166985,0.0037499073849590614,0.1504376927272569,0.01779179059377739,0.13264590213347952,0.1469774687927402,0.14668778534229784,0.13264590213347952
0.9,0.27487779035168186,0.1067761228182621,0.2556052307770341,0.27076442891283287,0.27033450308139984,0.27193827189873826,0.27779182681313663,0.10530308270514294,0.10834075819420325,0.25282840629030395,0.2582273196262946,0.26775483943153483,0.27364144040620914,0.2673537537365209,0.2732164644294667,0.16810166753341976,0.01927255957464774,0.004113361438848995,0.004543287270282026,0.16810166753341976,0.01927255957464774,0.14882910795877202,0.16398830609457077,0.16355838026313774,0.14882910795877202
0.95,0.3190929887171593,0.1294895539204718,0.2980685889065068,0.3141244312510575,0.31365424324149016,0.31620767204708944,0.3223311735122826,0.1278032222626845,0.1312981065452975,0.2953976066166534,0.3010589695143882,0.31129317034621484,0.3173282523498152,0.3108499334016036,0.31686372106532784,0.1896034347966875,0.021024399810652517,0.004968557466101808,0.005438745475669138,0.1896034347966875,0.021024399810652517,0.168579034986035,0.1846348773305857,0.18416468932101837,0.168579034986035
