dataset,delta_s,coverage_star,coverage_pi,coverage_pi_tuned,coverage_pi_sd,coverage_star_ci_low,coverage_star_ci_high,coverage_pi_ci_low,coverage_pi_ci_high,coverage_pi_tuned_ci_low,coverage_pi_tuned_ci_high,coverage_pi_sd_ci_low,coverage_pi_sd_ci_high,coverage_gap_pi,coverage_gap_pi_tuned,coverage_gap_pi_sd,coverage_gap,coverage_gap_tuned,coverage_gain_pi_tuned_vs_base,coverage_gain_pi_sd_vs_base,coverage_gain_tuned_vs_base
us101,3.45,0.994164506468757,0.5097593598712168,0.9538842133920432,0.9620633736964832,0.9934066616952524,0.9947563415124936,0.5062554004947742,0.5137604606843981,0.9522622894546832,0.955601718688967,0.9605246025827682,0.9636261141294696,0.4844051465975402,0.0402802930767136,0.0321011327722736,0.4844051465975402,0.0402802930767136,0.4441248535208265,0.4523040138252665,0.4441248535208265
us101,3.5,0.994164506468757,0.5097593598712168,0.9539078867937928,0.9620633736964832,0.9934066616952524,0.9947563415124936,0.5062554004947742,0.5137604606843981,0.9523217688765788,0.9556481777399004,0.9605246025827682,0.9636261141294696,0.4844051465975402,0.040256619674964,0.0321011327722736,0.4844051465975402,0.040256619674964,0.4441485269225761,0.4523040138252665,0.4441485269225761
us101,3.55,0.9941763431696318,0.5097593598712168,0.9539078867937928,0.9620633736964832,0.9934069576127742,0.9947563415124936,0.5062554004947742,0.5137604606843981,0.9523217688765788,0.9556481777399004,0.9605246025827682,0.9636261141294696,0.484416983298415,0.0402684563758388,0.0321129694731484,0.484416983298415,0.0402684563758388,0.4441485269225761,0.4523040138252665,0.4441485269225761
us101,3.6,0.9941881798705064,0.5097593598712168,0.953943396896417,0.962075210397358,0.9934187943136488,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9523333096599316,0.9556718511416498,0.9605364392836429,0.9636379508303444,0.4844288199992896,0.0402447829740894,0.0321129694731484,0.4844288199992896,0.0402447829740894,0.4441840370252002,0.4523158505261412,0.4441840370252002
us101,3.65,0.9941881798705064,0.5097593598712168,0.953943396896417,0.962075210397358,0.9934187943136488,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9523333096599316,0.9556718511416498,0.9605364392836429,0.9636379508303444,0.4844288199992896,0.0402447829740894,0.0321129694731484,0.4844288199992896,0.0402447829740894,0.4441840370252002,0.4523158505261412,0.4441840370252002
us101,3.7,0.9941881798705064,0.5097593598712168,0.9539789069990412,0.962075210397358,0.9934187943136488,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9523569830616812,0.9556727388942154,0.9605364392836429,0.9636379508303444,0.4844288199992896,0.0402092728714652,0.0321129694731484,0.4844288199992896,0.0402092728714652,0.4442195471278244,0.4523158505261412,0.4442195471278244
us101,3.75,0.9941881798705064,0.5097593598712168,0.953990743699916,0.962075210397358,0.9934187943136488,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9523688197625558,0.955696116378443,0.9605364392836429,0.9636379508303444,0.4844288199992896,0.0401974361705904,0.0321129694731484,0.4844288199992896,0.0401974361705904,0.4442313838286992,0.4523158505261412,0.4442313838286992
us101,3.8,0.9941881798705064,0.5097593598712168,0.9540380905034148,0.962075210397358,0.9934187943136488,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.95240432986518,0.9557671365836914,0.9605364392836429,0.9636379508303444,0.4844288199992896,0.0401500893670915,0.0321129694731484,0.4844288199992896,0.0401500893670915,0.4442787306321981,0.4523158505261412,0.4442787306321981
us101,3.85,0.9941881798705064,0.5097593598712168,0.9540380905034148,0.962075210397358,0.9934187943136488,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.95240432986518,0.9557671365836914,0.9605364392836429,0.9636379508303444,0.4844288199992896,0.0401500893670915,0.0321129694731484,0.4844288199992896,0.0401500893670915,0.4442787306321981,0.4523158505261412,0.4442787306321981
us101,3.9,0.9941881798705064,0.5097593598712168,0.9540499272042896,0.962075210397358,0.9934187943136488,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9524161665660548,0.9557795651196098,0.9605364392836429,0.9636379508303444,0.4844288199992896,0.0401382526662168,0.0321129694731484,0.4844288199992896,0.0401382526662168,0.4442905673330728,0.4523158505261412,0.4442905673330728
us101,3.95,0.9941881798705064,0.5097593598712168,0.9541091107086632,0.962075210397358,0.9934187943136488,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.952498727554656,0.9558505853248582,0.9605364392836429,0.9636379508303444,0.4844288199992896,0.0400790691618432,0.0321129694731484,0.4844288199992896,0.0400790691618432,0.4443497508374464,0.4523158505261412,0.4443497508374464
us101,4.0,0.9941881798705064,0.5097593598712168,0.954168294213037,0.962075210397358,0.9934187943136488,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9525582069765516,0.9559097688292318,0.9605364392836429,0.9636379508303444,0.4844288199992896,0.0400198856574695,0.0321129694731484,0.4844288199992896,0.0400198856574695,0.4444089343418201,0.4523158505261412,0.4444089343418201
us101,4.05,0.9941881798705064,0.5097593598712168,0.9542038043156612,0.962075210397358,0.9934187943136488,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9525700436774264,0.955945574849378,0.9605364392836429,0.9636379508303444,0.4844288199992896,0.0399843755548453,0.0321129694731484,0.4844288199992896,0.0399843755548453,0.4444444444444443,0.4523158505261412,0.4444444444444443
us101,4.1,0.9941881798705064,0.5097593598712168,0.9542629878200348,0.962075210397358,0.9934187943136488,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.952617686398447,0.9560165950546264,0.9605364392836429,0.9636379508303444,0.4844288199992896,0.0399251920504716,0.0321129694731484,0.4844288199992896,0.0399251920504716,0.444503627948818,0.4523158505261412,0.444503627948818
us101,4.15,0.9941881798705064,0.5097593598712168,0.9543340080252832,0.962075210397358,0.9934187943136488,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9526887066036954,0.9560985642081838,0.9605364392836429,0.9636379508303444,0.4844288199992896,0.0398541718452232,0.0321129694731484,0.4844288199992896,0.0398541718452232,0.4445746481540664,0.4523158505261412,0.4445746481540664
us101,4.2,0.9941881798705064,0.5097593598712168,0.9543695181279074,0.962075210397358,0.9934187943136488,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.952723624871276,0.956145319176639,0.9605364392836429,0.9636379508303444,0.4844288199992896,0.039818661742599,0.0321129694731484,0.4844288199992896,0.039818661742599,0.4446101582566906,0.4523158505261412,0.4446101582566906
us101,4.25,0.9941881798705064,0.5097593598712168,0.9543931915296568,0.962075210397358,0.9934187943136488,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9527357574896724,0.9561686966608668,0.9605364392836429,0.9636379508303444,0.4844288199992896,0.0397949883408496,0.0321129694731484,0.4844288199992896,0.0397949883408496,0.44463383165844,0.4523158505261412,0.44463383165844
us101,4.3,0.9941881798705064,0.5097593598712168,0.9543931915296568,0.962075210397358,0.9934187943136488,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9527357574896724,0.9561686966608668,0.9605364392836429,0.9636379508303444,0.4844288199992896,0.0397949883408496,0.0321129694731484,0.4844288199992896,0.0397949883408496,0.44463383165844,0.4523158505261412,0.44463383165844
us101,4.35,0.9941881798705064,0.5097593598712168,0.9544050282305316,0.962075210397358,0.9934187943136488,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9527475941905472,0.9561808292792632,0.9605364392836429,0.9636379508303444,0.4844288199992896,0.0397831516399748,0.0321129694731484,0.4844288199992896,0.0397831516399748,0.4446456683593148,0.4523158505261412,0.4446456683593148
us101,4.4,0.9941881798705064,0.5097593598712168,0.9544168649314064,0.962075210397358,0.9934187943136488,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9527709716747748,0.9561808292792632,0.9605364392836429,0.9636379508303444,0.4844288199992896,0.0397713149391001,0.0321129694731484,0.4844288199992896,0.0397713149391001,0.4446575050601895,0.4523158505261412,0.4446575050601895
us101,4.45,0.9941881798705064,0.5097593598712168,0.9544405383331558,0.962075210397358,0.9934187943136488,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9527949409940462,0.9562163393818874,0.9605364392836429,0.9636379508303444,0.4844288199992896,0.0397476415373506,0.0321129694731484,0.4844288199992896,0.0397476415373506,0.444681178461939,0.4523158505261412,0.444681178461939
us101,4.5,0.9941881798705064,0.5097593598712168,0.95447604843578,0.962075210397358,0.9934187943136488,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9528304510966704,0.9562281760827622,0.9605364392836429,0.9636379508303444,0.4844288199992896,0.0397121314347265,0.0321129694731484,0.4844288199992896,0.0397121314347265,0.4447166885645631,0.4523158505261412,0.4447166885645631
us101,4.55,0.9941881798705064,0.5097593598712168,0.9544997218375294,0.962075210397358,0.9934187943136488,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9528659611992946,0.9562636861853864,0.9605364392836429,0.9636379508303444,0.4844288199992896,0.039688458032977,0.0321129694731484,0.4844288199992896,0.039688458032977,0.4447403619663126,0.4523158505261412,0.4447403619663126
us101,4.6,0.9941881798705064,0.5097593598712168,0.9545233952392788,0.962075210397358,0.9934187943136488,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529130120852716,0.9562989003704888,0.9605364392836429,0.9636379508303444,0.4844288199992896,0.0396647846312275,0.0321129694731484,0.4844288199992896,0.0396647846312275,0.4447640353680621,0.4523158505261412,0.4447640353680621
us101,4.65,0.9941881798705064,0.5097593598712168,0.9545707420427778,0.962075210397358,0.9934187943136488,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529606548062924,0.9563350023081568,0.9605364392836429,0.9636379508303444,0.4844288199992896,0.0396174378277286,0.0321129694731484,0.4844288199992896,0.0396174378277286,0.444811382171561,0.4523158505261412,0.444811382171561
us101,4.7,0.9941881798705064,0.5097593598712168,0.9545707420427778,0.962075210397358,0.9934187943136488,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529606548062924,0.9563350023081568,0.9605364392836429,0.9636379508303444,0.4844288199992896,0.0396174378277286,0.0321129694731484,0.4844288199992896,0.0396174378277286,0.444811382171561,0.4523158505261412,0.444811382171561
us101,4.75,0.9941881798705064,0.5097593598712168,0.9545707420427778,0.962075210397358,0.9934187943136488,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529606548062924,0.9563350023081568,0.9605364392836429,0.9636379508303444,0.4844288199992896,0.0396174378277286,0.0321129694731484,0.4844288199992896,0.0396174378277286,0.444811382171561,0.4523158505261412,0.444811382171561
us101,4.8,0.9941881798705064,0.5097593598712168,0.9545707420427778,0.962075210397358,0.9934187943136488,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529606548062924,0.9563350023081568,0.9605364392836429,0.9636379508303444,0.4844288199992896,0.0396174378277286,0.0321129694731484,0.4844288199992896,0.0396174378277286,0.444811382171561,0.4523158505261412,0.444811382171561
us101,4.85,0.9941881798705064,0.5097593598712168,0.9545707420427778,0.962075210397358,0.9934187943136488,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529606548062924,0.9563350023081568,0.9605364392836429,0.9636379508303444,0.4844288199992896,0.0396174378277286,0.0321129694731484,0.4844288199992896,0.0396174378277286,0.444811382171561,0.4523158505261412,0.444811382171561
us101,4.9,0.9941881798705064,0.5097593598712168,0.9545707420427778,0.962075210397358,0.9934187943136488,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529606548062924,0.9563350023081568,0.9605364392836429,0.9636379508303444,0.4844288199992896,0.0396174378277286,0.0321129694731484,0.4844288199992896,0.0396174378277286,0.444811382171561,0.4523158505261412,0.444811382171561
us101,4.95,0.9941881798705064,0.5097593598712168,0.9545707420427778,0.962075210397358,0.9934187943136488,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529606548062924,0.9563350023081568,0.9605364392836429,0.9636379508303444,0.4844288199992896,0.0396174378277286,0.0321129694731484,0.4844288199992896,0.0396174378277286,0.444811382171561,0.4523158505261412,0.444811382171561
us101,5.0,0.9941881798705064,0.5097593598712168,0.9545707420427778,0.962075210397358,0.9934187943136488,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529606548062924,0.9563350023081568,0.9605364392836429,0.9636379508303444,0.4844288199992896,0.0396174378277286,0.0321129694731484,0.4844288199992896,0.0396174378277286,0.444811382171561,0.4523158505261412,0.444811382171561
us101,5.05,0.9941881798705064,0.5097593598712168,0.9545707420427778,0.962075210397358,0.9934187943136488,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529606548062924,0.9563350023081568,0.9605364392836429,0.9636379508303444,0.4844288199992896,0.0396174378277286,0.0321129694731484,0.4844288199992896,0.0396174378277286,0.444811382171561,0.4523158505261412,0.444811382171561
us101,5.1,0.9941881798705064,0.5097593598712168,0.9545707420427778,0.962075210397358,0.9934187943136488,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529606548062924,0.9563350023081568,0.9605364392836429,0.9636379508303444,0.4844288199992896,0.0396174378277286,0.0321129694731484,0.4844288199992896,0.0396174378277286,0.444811382171561,0.4523158505261412,0.444811382171561
us101,5.15,0.9941881798705064,0.5097593598712168,0.9545707420427778,0.962075210397358,0.9934187943136488,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529606548062924,0.9563350023081568,0.9605364392836429,0.9636379508303444,0.4844288199992896,0.0396174378277286,0.0321129694731484,0.4844288199992896,0.0396174378277286,0.444811382171561,0.4523158505261412,0.444811382171561
us101,5.2,0.9941881798705064,0.5097593598712168,0.9545707420427778,0.962075210397358,0.9934187943136488,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529606548062924,0.9563350023081568,0.9605364392836429,0.9636379508303444,0.4844288199992896,0.0396174378277286,0.0321129694731484,0.4844288199992896,0.0396174378277286,0.444811382171561,0.4523158505261412,0.444811382171561
us101,5.25,0.9941881798705064,0.5097593598712168,0.9545707420427778,0.962075210397358,0.9934187943136488,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529606548062924,0.9563350023081568,0.9605364392836429,0.9636379508303444,0.4844288199992896,0.0396174378277286,0.0321129694731484,0.4844288199992896,0.0396174378277286,0.444811382171561,0.4523158505261412,0.444811382171561
us101,5.3,0.9941881798705064,0.5097593598712168,0.9545707420427778,0.962075210397358,0.9934187943136488,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529606548062924,0.9563350023081568,0.9605364392836429,0.9636379508303444,0.4844288199992896,0.0396174378277286,0.0321129694731484,0.4844288199992896,0.0396174378277286,0.444811382171561,0.4523158505261412,0.444811382171561
us101,5.35,0.9941881798705064,0.5097593598712168,0.9545707420427778,0.962075210397358,0.9934187943136488,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529606548062924,0.9563350023081568,0.9605364392836429,0.9636379508303444,0.4844288199992896,0.0396174378277286,0.0321129694731484,0.4844288199992896,0.0396174378277286,0.444811382171561,0.4523158505261412,0.444811382171561
us101,5.4,0.9941881798705064,0.5097593598712168,0.9545707420427778,0.962075210397358,0.9934187943136488,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529606548062924,0.9563350023081568,0.9605364392836429,0.9636379508303444,0.4844288199992896,0.0396174378277286,0.0321129694731484,0.4844288199992896,0.0396174378277286,0.444811382171561,0.4523158505261412,0.444811382171561
us101,5.45,0.9941881798705064,0.5097593598712168,0.9545707420427778,0.962075210397358,0.9934187943136488,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529606548062924,0.9563350023081568,0.9605364392836429,0.9636379508303444,0.4844288199992896,0.0396174378277286,0.0321129694731484,0.4844288199992896,0.0396174378277286,0.444811382171561,0.4523158505261412,0.444811382171561
us101,5.5,0.9941881798705064,0.5097593598712168,0.9545707420427778,0.962075210397358,0.9934187943136488,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529606548062924,0.9563350023081568,0.9605364392836429,0.9636379508303444,0.4844288199992896,0.0396174378277286,0.0321129694731484,0.4844288199992896,0.0396174378277286,0.444811382171561,0.4523158505261412,0.444811382171561
us101,5.55,0.9941881798705064,0.5097593598712168,0.9545707420427778,0.962075210397358,0.9934187943136488,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529606548062924,0.9563350023081568,0.9605364392836429,0.9636379508303444,0.4844288199992896,0.0396174378277286,0.0321129694731484,0.4844288199992896,0.0396174378277286,0.444811382171561,0.4523158505261412,0.444811382171561
us101,5.6,0.9941881798705064,0.5097593598712168,0.9545707420427778,0.962075210397358,0.9934187943136488,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529606548062924,0.9563350023081568,0.9605364392836429,0.9636379508303444,0.4844288199992896,0.0396174378277286,0.0321129694731484,0.4844288199992896,0.0396174378277286,0.444811382171561,0.4523158505261412,0.444811382171561
us101,5.65,0.9941881798705064,0.5097593598712168,0.9545707420427778,0.962075210397358,0.9934187943136488,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529606548062924,0.9563350023081568,0.9605364392836429,0.9636379508303444,0.4844288199992896,0.0396174378277286,0.0321129694731484,0.4844288199992896,0.0396174378277286,0.444811382171561,0.4523158505261412,0.444811382171561
us101,5.7,0.9941881798705064,0.5097593598712168,0.9545707420427778,0.962075210397358,0.9934187943136488,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529606548062924,0.9563350023081568,0.9605364392836429,0.9636379508303444,0.4844288199992896,0.0396174378277286,0.0321129694731484,0.4844288199992896,0.0396174378277286,0.444811382171561,0.4523158505261412,0.444811382171561
us101,5.75,0.9941881798705064,0.5097593598712168,0.9545707420427778,0.962075210397358,0.9934187943136488,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529606548062924,0.9563350023081568,0.9605364392836429,0.9636379508303444,0.4844288199992896,0.0396174378277286,0.0321129694731484,0.4844288199992896,0.0396174378277286,0.444811382171561,0.4523158505261412,0.444811382171561
us101,5.8,0.9941881798705064,0.5097593598712168,0.9545707420427778,0.962075210397358,0.9934187943136488,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529606548062924,0.9563350023081568,0.9605364392836429,0.9636379508303444,0.4844288199992896,0.0396174378277286,0.0321129694731484,0.4844288199992896,0.0396174378277286,0.444811382171561,0.4523158505261412,0.444811382171561
us101,5.85,0.9941881798705064,0.5097593598712168,0.9545707420427778,0.962075210397358,0.9934187943136488,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529606548062924,0.9563350023081568,0.9605364392836429,0.9636379508303444,0.4844288199992896,0.0396174378277286,0.0321129694731484,0.4844288199992896,0.0396174378277286,0.444811382171561,0.4523158505261412,0.444811382171561
us101,5.9,0.9941881798705064,0.5097593598712168,0.9545707420427778,0.962075210397358,0.9934187943136488,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529606548062924,0.9563350023081568,0.9605364392836429,0.9636379508303444,0.4844288199992896,0.0396174378277286,0.0321129694731484,0.4844288199992896,0.0396174378277286,0.444811382171561,0.4523158505261412,0.444811382171561
us101,5.95,0.9941881798705064,0.5097593598712168,0.9545707420427778,0.962075210397358,0.9934187943136488,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529606548062924,0.9563350023081568,0.9605364392836429,0.9636379508303444,0.4844288199992896,0.0396174378277286,0.0321129694731484,0.4844288199992896,0.0396174378277286,0.444811382171561,0.4523158505261412,0.444811382171561
us101,6.0,0.9941881798705064,0.5097593598712168,0.9545707420427778,0.962075210397358,0.9934187943136488,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529606548062924,0.9563350023081568,0.9605364392836429,0.9636379508303444,0.4844288199992896,0.0396174378277286,0.0321129694731484,0.4844288199992896,0.0396174378277286,0.444811382171561,0.4523158505261412,0.444811382171561
us101,6.05,0.9941881798705064,0.5097593598712168,0.9545707420427778,0.962075210397358,0.9934187943136488,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529606548062924,0.9563350023081568,0.9605364392836429,0.9636379508303444,0.4844288199992896,0.0396174378277286,0.0321129694731484,0.4844288199992896,0.0396174378277286,0.444811382171561,0.4523158505261412,0.444811382171561
us101,6.1,0.9941881798705064,0.5097593598712168,0.9545707420427778,0.962075210397358,0.9934187943136488,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529606548062924,0.9563350023081568,0.9605364392836429,0.9636379508303444,0.4844288199992896,0.0396174378277286,0.0321129694731484,0.4844288199992896,0.0396174378277286,0.444811382171561,0.4523158505261412,0.444811382171561
us101,6.15,0.9941881798705064,0.5097593598712168,0.9545707420427778,0.962075210397358,0.9934187943136488,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529606548062924,0.9563350023081568,0.9605364392836429,0.9636379508303444,0.4844288199992896,0.0396174378277286,0.0321129694731484,0.4844288199992896,0.0396174378277286,0.444811382171561,0.4523158505261412,0.444811382171561
us101,6.2,0.9941881798705064,0.5097593598712168,0.9545707420427778,0.962075210397358,0.9934187943136488,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529606548062924,0.9563350023081568,0.9605364392836429,0.9636379508303444,0.4844288199992896,0.0396174378277286,0.0321129694731484,0.4844288199992896,0.0396174378277286,0.444811382171561,0.4523158505261412,0.444811382171561
us101,6.25,0.9941881798705064,0.5097593598712168,0.9545707420427778,0.962075210397358,0.9934187943136488,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529606548062924,0.9563350023081568,0.9605364392836429,0.9636379508303444,0.4844288199992896,0.0396174378277286,0.0321129694731484,0.4844288199992896,0.0396174378277286,0.444811382171561,0.4523158505261412,0.444811382171561
us101,6.3,0.9941881798705064,0.5097593598712168,0.9545707420427778,0.962075210397358,0.9934187943136488,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529606548062924,0.9563350023081568,0.9605364392836429,0.9636379508303444,0.4844288199992896,0.0396174378277286,0.0321129694731484,0.4844288199992896,0.0396174378277286,0.444811382171561,0.4523158505261412,0.444811382171561
us101,6.35,0.9941881798705064,0.5097593598712168,0.9545707420427778,0.962075210397358,0.9934187943136488,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529606548062924,0.9563350023081568,0.9605364392836429,0.9636379508303444,0.4844288199992896,0.0396174378277286,0.0321129694731484,0.4844288199992896,0.0396174378277286,0.444811382171561,0.4523158505261412,0.444811382171561
us101,6.4,0.9941881798705064,0.5097593598712168,0.9545707420427778,0.962075210397358,0.9934187943136488,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529606548062924,0.9563350023081568,0.9605364392836429,0.9636379508303444,0.4844288199992896,0.0396174378277286,0.0321129694731484,0.4844288199992896,0.0396174378277286,0.444811382171561,0.4523158505261412,0.444811382171561
us101,6.45,0.9941881798705064,0.5097593598712168,0.9545707420427778,0.962075210397358,0.9934187943136488,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529606548062924,0.9563350023081568,0.9605364392836429,0.9636379508303444,0.4844288199992896,0.0396174378277286,0.0321129694731484,0.4844288199992896,0.0396174378277286,0.444811382171561,0.4523158505261412,0.444811382171561
us101,6.5,0.9941881798705064,0.5097593598712168,0.9545707420427778,0.962075210397358,0.9934187943136488,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529606548062924,0.9563350023081568,0.9605364392836429,0.9636379508303444,0.4844288199992896,0.0396174378277286,0.0321129694731484,0.4844288199992896,0.0396174378277286,0.444811382171561,0.4523158505261412,0.444811382171561
us101,6.55,0.9941881798705064,0.5097593598712168,0.9545707420427778,0.962075210397358,0.9934187943136488,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529606548062924,0.9563350023081568,0.9605364392836429,0.9636379508303444,0.4844288199992896,0.0396174378277286,0.0321129694731484,0.4844288199992896,0.0396174378277286,0.444811382171561,0.4523158505261412,0.444811382171561
us101,6.6,0.9941881798705064,0.5097593598712168,0.9545707420427778,0.962075210397358,0.9934187943136488,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529606548062924,0.9563350023081568,0.9605364392836429,0.9636379508303444,0.4844288199992896,0.0396174378277286,0.0321129694731484,0.4844288199992896,0.0396174378277286,0.444811382171561,0.4523158505261412,0.444811382171561
us101,6.65,0.9941881798705064,0.5097593598712168,0.9545707420427778,0.962075210397358,0.9934187943136488,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529606548062924,0.9563350023081568,0.9605364392836429,0.9636379508303444,0.4844288199992896,0.0396174378277286,0.0321129694731484,0.4844288199992896,0.0396174378277286,0.444811382171561,0.4523158505261412,0.444811382171561
us101,6.7,0.9941881798705064,0.5097593598712168,0.9545707420427778,0.962075210397358,0.9934187943136488,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529606548062924,0.9563350023081568,0.9605364392836429,0.9636379508303444,0.4844288199992896,0.0396174378277286,0.0321129694731484,0.4844288199992896,0.0396174378277286,0.444811382171561,0.4523158505261412,0.444811382171561
us101,6.75,0.9941881798705064,0.5097593598712168,0.9545707420427778,0.962075210397358,0.9934187943136488,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529606548062924,0.9563350023081568,0.9605364392836429,0.9636379508303444,0.4844288199992896,0.0396174378277286,0.0321129694731484,0.4844288199992896,0.0396174378277286,0.444811382171561,0.4523158505261412,0.444811382171561
us101,6.8,0.9941881798705064,0.5097593598712168,0.9545707420427778,0.962075210397358,0.9934187943136488,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529606548062924,0.9563350023081568,0.9605364392836429,0.9636379508303444,0.4844288199992896,0.0396174378277286,0.0321129694731484,0.4844288199992896,0.0396174378277286,0.444811382171561,0.4523158505261412,0.444811382171561
us101,6.85,0.9941881798705064,0.5097593598712168,0.9545707420427778,0.962075210397358,0.9934187943136488,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529606548062924,0.9563350023081568,0.9605364392836429,0.9636379508303444,0.4844288199992896,0.0396174378277286,0.0321129694731484,0.4844288199992896,0.0396174378277286,0.444811382171561,0.4523158505261412,0.444811382171561
us101,6.9,0.9941881798705064,0.5097593598712168,0.9545707420427778,0.962075210397358,0.9934187943136488,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529606548062924,0.9563350023081568,0.9605364392836429,0.9636379508303444,0.4844288199992896,0.0396174378277286,0.0321129694731484,0.4844288199992896,0.0396174378277286,0.444811382171561,0.4523158505261412,0.444811382171561
us101,6.95,0.9941881798705064,0.5097593598712168,0.9545707420427778,0.962075210397358,0.9934187943136488,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529606548062924,0.9563350023081568,0.9605364392836429,0.9636379508303444,0.4844288199992896,0.0396174378277286,0.0321129694731484,0.4844288199992896,0.0396174378277286,0.444811382171561,0.4523158505261412,0.444811382171561
us101,7.0,0.9941881798705064,0.5097593598712168,0.9545707420427778,0.962075210397358,0.9934187943136488,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529606548062924,0.9563350023081568,0.9605364392836429,0.9636379508303444,0.4844288199992896,0.0396174378277286,0.0321129694731484,0.4844288199992896,0.0396174378277286,0.444811382171561,0.4523158505261412,0.444811382171561
us101,7.05,0.9941881798705064,0.5097593598712168,0.9545707420427778,0.962075210397358,0.9934187943136488,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529606548062924,0.9563350023081568,0.9605364392836429,0.9636379508303444,0.4844288199992896,0.0396174378277286,0.0321129694731484,0.4844288199992896,0.0396174378277286,0.444811382171561,0.4523158505261412,0.444811382171561
us101,7.1,0.9941881798705064,0.5097593598712168,0.9545707420427778,0.962075210397358,0.9934187943136488,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529606548062924,0.9563350023081568,0.9605364392836429,0.9636379508303444,0.4844288199992896,0.0396174378277286,0.0321129694731484,0.4844288199992896,0.0396174378277286,0.444811382171561,0.4523158505261412,0.444811382171561
