delta_s,coverage_star,coverage_pi,coverage_pi_tuned,coverage_pi_sd,coverage_star_ci_low,coverage_star_ci_high,coverage_pi_ci_low,coverage_pi_ci_high,coverage_pi_tuned_ci_low,coverage_pi_tuned_ci_high,coverage_pi_sd_ci_low,coverage_pi_sd_ci_high,coverage_gap_pi,coverage_gap_pi_tuned,coverage_gap_pi_sd,coverage_gap,coverage_gap_tuned,coverage_gain_pi_tuned_vs_base,coverage_gain_pi_sd_vs_base,coverage_gain_tuned_vs_base
2.45,0.9926364702563871,0.4896524592110926,0.9423536572692585,0.9602354548018822,0.9919897489570805,0.9933119553437548,0.486683293991894,0.4931076396621088,0.9408451357650793,0.9438753544440978,0.959047046422898,0.961528340682017,0.5029840110452946,0.05028281298712867,0.03240101545450491,0.5029840110452946,0.05028281298712867,0.45270119805816583,0.4705829955907896,0.45270119805816583
2.5,0.992948232604403,0.49197583099511555,0.9425837675737464,0.9603542214106501,0.9923247079083712,0.9935866031265307,0.4890127896791815,0.49537608188957655,0.9410891640315323,0.9440833815822679,0.9592246396175712,0.9616242818331623,0.5009724016092875,0.05036446503065661,0.032594011193752936,0.5009724016092875,0.05036446503065661,0.45060793657863085,0.46837839041553453,0.45060793657863085
2.55,0.9932525720393709,0.493148651256699,0.9428806840956663,0.960480410932466,0.9926359135379085,0.9938688593951808,0.4901334639766028,0.49659826452292916,0.9413790287860566,0.944350792024822,0.9593220653513261,0.9617584509865049,0.5001039207826719,0.05037188794370462,0.03277216110690484,0.5001039207826719,0.05037188794370462,0.4497320328389673,0.46733175967576707,0.4497320328389673
2.6,0.9934752594308107,0.49325257203937095,0.9430662569218662,0.960554640062946,0.9928814263869711,0.9940549889398592,0.49020119805816575,0.4967025564512535,0.9415568075535561,0.9445508395314655,0.9594256149883458,0.9618250716311106,0.5002226873914397,0.050409002508944534,0.03292061936786472,0.5002226873914397,0.050409002508944534,0.44981368488249523,0.46730206802357505,0.44981368488249523
2.65,0.9936311406048187,0.49331937825680294,0.9431998693567301,0.96061402336733,0.9930222761620567,0.9942175507356105,0.4903186656571503,0.49678402292195534,0.9416466248014369,0.9446627399456641,0.9594631006992381,0.961876475303968,0.5003117623480158,0.05043127124808866,0.03301711723748868,0.5003117623480158,0.05043127124808866,0.4498804910999271,0.4672946451105271,0.4498804910999271
2.7,0.9937870217788266,0.4933564928220429,0.9433631734437861,0.960673406671714,0.9931634970827949,0.9943736174824446,0.49034074882346806,0.4967999821850085,0.9417948974895706,0.9448264151783723,0.9595080093231785,0.9619505188616219,0.5004305289567836,0.050423848335040544,0.03311361510711264,0.5004305289567836,0.050423848335040544,0.45000668062174315,0.46731691384967106,0.45000668062174315
2.75,0.9940022862572185,0.4933787615611869,0.9435561691830339,0.9607402128891459,0.99338544218293,0.9945963048738845,0.4903490996006471,0.4968148280111045,0.9419878932288185,0.9450704434448252,0.9595672070547363,0.9620028503986101,0.5006235246960317,0.05044611707418467,0.03326207336807263,0.5006235246960317,0.05044611707418467,0.450177407621847,0.46736145132795903,0.450177407621847
2.8,0.9940690924746505,0.4934010303003309,0.9436452441396099,0.9607847503674339,0.9934453822057926,0.9946707195771907,0.49038584302023464,0.4968296738372005,0.9420843910984424,0.945123146127466,0.9596191674460722,0.9620408928279812,0.5006680621743196,0.050423848335040544,0.033284342107216536,0.5006680621743196,0.050423848335040544,0.45024421383927904,0.46738372006710305,0.45024421383927904
2.85,0.9941284757790345,0.49345299069166687,0.9437937024005698,0.960807019106578,0.9935047655101765,0.9947371546489702,0.4904244421680843,0.49685973663504485,0.942211137338737,0.9452858934960433,0.9596341988449945,0.9620557386540772,0.5006754850873676,0.0503347733784647,0.03332145667245656,0.5006754850873676,0.0503347733784647,0.45034071170890294,0.4673540284149111,0.45034071170890294
2.9,0.9941952819964665,0.4934604136047149,0.9438976231832418,0.9608218649326739,0.9935940260395787,0.9947816921272582,0.49043186508113223,0.49685973663504485,0.9423521726866488,0.945389628705889,0.9596711278374083,0.9620703989073469,0.5007348683917516,0.05029765881322468,0.0333734170637926,0.5007348683917516,0.05029765881322468,0.4504372095785269,0.467361451327959,0.4504372095785269
2.95,0.9942620882138984,0.4934678365177628,0.9440238127050578,0.9608589794979139,0.9936534093439626,0.9948266007511986,0.49043928799418024,0.49685973663504485,0.9424575780519304,0.945486126575513,0.9596930254308997,0.962121431434552,0.5007942516961356,0.050238275508840635,0.03340310871598451,0.5007942516961356,0.050238275508840635,0.4505559761872949,0.46739114298015105,0.4505559761872949
3.0,0.9942992027791384,0.4934678365177628,0.9441500022268736,0.9608738253240099,0.9936827298505022,0.9948640864620909,0.49043928799418024,0.49685973663504485,0.9426051084487594,0.9456273474962512,0.9597075001113434,0.9621431434552173,0.5008313662613756,0.050149200552264794,0.033425377455128524,0.5008313662613756,0.050149200552264794,0.4506821657091108,0.46740598880624706,0.4506821657091108
